reviewID,employerID,userID,gender,birthYear,highestEducation,metroID,metroName,stateID,stateName,countryID,jobTitleID,JobTitle,GOC,GOCconfidence,MGOC,MGOCconfidence,reviewDateTime,isCurrentJobFlag,jobEndingYear,OverallRating,CareerOpps,CompensationBenefits,SeniorLeadership,Worklife,CultureValues,RecommendFriend,BusinessOutlook,CEO,employerName,stockTicker,employerTypeCode,numberEmployees,annualRevenue,industry,sector,pros,cons,feedback
3042416,11891,21279206,,,,761,San Jose,2280,CA,1,0,,,,,,2013-09-11 22:15:43.407,0,2012.0,3.0,3.0,5.0,2.0,1.0,3.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Open engineering discussions.
Love new technologies.
Willing to take on risks.",Willing to take on risks but mistakes are costly.,"Slow down, don't try to force round pegs into square holes."
3174965,11891,1414048,,,,0,,0,,1,8339,Warehouse Associate,,2.0000000267028642e-10,,2.0000000267028642e-10,2013-10-13 06:55:25.753,0,2009.0,3.0,3.0,2.0,3.0,2.0,3.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Easy interview. Lots of quiet time. Ripping envelopes can be kind of a zen experience if you look at it that way,"early, short hours. facilities are often far enough away from residential areas that the gas cost basically negates 1/4 of your work day's wages. No social interaction. VERY Repetitive.",Find some way to give people full time hours so that that you don't have a constant revolving door with employees.
3244254,11891,15884218,,,,0,,0,,1,0,,,,,,2013-10-29 08:50:09.76,1,,4.0,3.0,5.0,4.0,4.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Great comp, great colleagues, goal oriented, company values are taken seriously.",Average quality does not work at NFLX,keep up your good work!
3255896,11891,21908546,MALE,1968.0,HIGH_SCHOOL,700,Portland,3163,OR,1,56188,Call Center Support Staff,support staff,0.9110000133514404,retail representative,0.9110000133514404,2013-10-31 15:39:34.603,0,2010.0,1.0,2.0,2.0,1.0,1.0,1.0,NO,Same,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Some great people there (fellow employee's),"Every call you get can result in a survey with either a ""yes"" or ""no"" if they were satisfied with Netflix. You can get anywhere from 40 to 120 calls a day and the survey feedback was instant, meaning as soon as the caller input their survey you were notified. 2 ""No's"" could wipe out a whole day of ""Yes's"" and a lot these callers were incredibly unstable. Anything from people not remembering their password to the website to death threats. You had just 4 minutes to try to make them happy somehow and get them off the line before you got an instant message asking what the problem was. If you had to many ""No's"" you get fired on the spot. Call time too long? Fired. People came and went so much I didn't want to get to know them well because I knew they'd be out the door shortly. I had an incredible team coach that had a lot of faith in me which allowed me to persist in this enviorment. When the whole ""separate dvd shipping and online streaming"" failed they fired him and many, many others. I hung around for 9 months before I quit, the pressure to make metrics was savage and it was estimated that only 5% of the employee's would make it to a full year. I could go on with situations where the customer was extremely abusive, said no to the survey and went way way over the 4 minutes I was allowed only to have my job threatened for not meeting metrics but hopefully you get the idea.",My advice to management? I wouldn't know where to begin.
3259614,11891,15556884,FEMALE,1985.0,BACHELORS,508,Los Angeles,2280,CA,1,0,,,,,,2013-11-01 15:30:18.153,1,,3.0,3.0,4.0,3.0,1.0,4.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Great Benefits, Freedom and Responsibility culture. Ability to express own ideas.","No work life balance. High Pressure to be a shark. Political games for advancement. Claims to be transparent, but is not.",Practice what you preach.
3277462,11891,21977182,PREFER_NOT_TO_STATE,1989.0,,477,Las Vegas,2756,NV,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2013-11-06 12:27:17.143,0,2013.0,4.0,2.0,3.0,3.0,3.0,3.0,YES,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"It is an OK environment to work in for a call center. Desk job, no personal electronic devices allowed while on shift (no cell phones, mp3 players, etc...), unlimited streaming plan with 8-out DVD/blu-ray plan, great co-workers and good system to get assistance with issues the rep does not know how to handle","Rude customers, reviews/performance based on customers opinions of you",
3319654,11891,3013068,MALE,1980.0,BACHELORS,700,Portland,3163,OR,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2013-11-16 09:24:24.66,0,2010.0,3.0,3.0,4.0,2.0,4.0,2.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,The pay for a customer service call center position was great and there were tons of overtime   opportunities,High pressure to meet customer satisfaction goals,Treat you employees like people and not a metric
3325885,11891,319214,MALE,1973.0,BACHELORS,0,,0,,1,0,,,,,,2013-11-18 08:51:11.977,0,2013.0,4.0,3.0,4.0,2.0,4.0,5.0,YES,Better,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Surrounded by motivated individuals with high levels of talent.
A culture like no other.
Freedom and responsibility. 
Compensation and benefits.
Work life balance",Nothing negative to say at this time.,
3356735,11891,21966446,FEMALE,1967.0,HIGH_SCHOOL,700,Portland,3163,OR,1,284394,Customer Service Supervisor III,customer service manager,1.0,customer service,1.0,2013-11-25 20:59:02.453,0,2013.0,4.0,5.0,4.0,4.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,The company's innovative outlooks and potential future campaigns keeps it as the leading edge of technology,Customer service may sometimes be the last to know about marketing strategies/campaigns until calls hit the customer service agents.,Continue to strive for customer service results in order to help develop that outstanding rapport with the clients
3393953,11891,22328091,,,,0,,0,,1,0,,,,,,2013-12-06 23:44:53.65,1,,5.0,3.0,5.0,3.0,3.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- Very smart, self-motivated colleagues
- Flat organization 
- Fast and constantly innovating
- Clear feedback
- Huge importance put on freedom and responsibility
- Unbeatable vacation policy 
- Big impact doing any role
- Ability to be a part of overall business strategy","- Tendency to debate, even on small decisions
- Extreme adherence to testing and data",Find more ways for employees to grow
3422459,11891,21306608,,,,700,Portland,3163,OR,1,46043,Customer Service,,2.4999999848063226e-09,,2.4999999848063226e-09,2013-12-15 00:50:37.977,1,,4.0,3.0,4.0,4.0,3.0,3.0,YES,Better,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Feedback is appreciated and constantly given.,Lack of moving up. Tenure is not considered at all.,None.
4201596,11891,1729582,,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2014-05-09 22:59:09.713,1,,2.0,2.0,3.0,2.0,2.0,1.0,NO,,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Generous Compensation.
High productivity enivronment, you can feel sense of accomplishment.","Culture of Fear. 
There is no second warning. But you are let go.",
4367187,11891,23851663,MALE,1967.0,BACHELORS,0,,0,,1,0,,,,,,2014-06-08 12:55:23.903,1,,4.0,2.0,3.0,3.0,4.0,3.0,YES,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Great pay and employees
Fun work environment
Progressive product
Excellent work/life balance","No annual raises, bonuses or performance reviews
Little opportunity for advancement",
4367850,11891,21127849,FEMALE,1991.0,MASTERS,700,Portland,3163,OR,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2014-06-08 16:10:44.64,0,2011.0,3.0,2.0,4.0,1.0,2.0,1.0,NO,Same,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,24 hours a day available for setting schedule. I was paid very well through the temp agency and then was given a good raise after I was hired on. There was also a lot of windows and a cheery looking appearance.,Constant changes in team organization and fear filled environment. There were mental health hotline tear aways in the bathrooms. It wasn't an easy place to work because management constantly hounded you if you made a single mistake.,
4415774,11891,23556253,,,,196,Columbus,2235,OH,1,61340,Production Worker,production worker,1.0,production associate,1.0,2014-06-16 15:08:36.503,0,2012.0,4.0,4.0,5.0,5.0,5.0,5.0,YES,Worse,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,We did get to work forty hour a week.,Making sure the DVD where mailed out on time.,
4581243,11891,25638774,,,,0,,0,,1,0,,,,,,2014-07-15 00:48:41.567,0,2014.0,4.0,3.0,5.0,2.0,5.0,2.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"pay, seemingly lax supervisors. food karts",All of the survey policies got to be overwhelming.,Treat folks better.
4704108,11891,21393262,FEMALE,,,0,,0,,1,0,,,,,,2014-08-02 15:52:22.61,0,2012.0,4.0,3.0,5.0,4.0,4.0,4.0,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"No micromanagement
Get work done - with the Freedom and Responsibility attitude  allows flexibility 
Need to be pro-active and self starters and constantly deliver",might be intimidating for anyone not used to working at the fast  demanding pace,Loved the transparency and the faith execs had on each one of us - making us feel we belonged
4740142,11891,69357,,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2014-08-07 23:07:34.69,1,,5.0,4.0,5.0,4.0,5.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"* Freedom & Responsibility culture. Everyone in the company knows the company's direction well. We are responsible for helping the company move to the right direction and we are free to choose how to help the company.
* Transparency. The management team spends time with everyone in the company explaining how the company operates.",* No training program. You are on your own to improve your technique skills.,"I hope that the top management get more feedbacks from everyone in the company. We are a very focused company. However we may find another big thing if we spend some resources on innovative ideas, which do not match the company's focus."
4825069,11891,26673335,FEMALE,1984.0,BACHELORS,700,Portland,3163,OR,1,20961,Technical Support,technical support,1.0,technical support,1.0,2014-08-21 17:07:32.67,0,2013.0,1.0,1.0,2.0,3.0,3.0,2.0,NO,,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Starting wage was decent and the weekly pay (through the temp agency) made budgeting easy.
Subscription perks were a feature (free discs and streaming, max package).","Being lied to about converting from temp employees to actual Netflix employees, having the conversion scheduled then canceled, not willing to take into account the general unhappiness of the customer and thus terminating good employees.",Treat your employees with respect and follow through on your promises.
4894408,11891,26911655,,,,0,,0,,1,0,,,,,,2014-09-02 15:54:15.92,1,,4.0,3.0,5.0,3.0,5.0,5.0,YES,,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Pretty much the whole cultural deck - highlights are compensation, no micromanagement and the vacation policy.",I honestly don't have any big complaints about working here.,
4994972,11891,533992,FEMALE,1974.0,HIGH_SCHOOL,761,San Jose,2280,CA,1,10760,Senior Systems Administrator,systems administrator,1.0,systems administrator,1.0,2014-09-18 08:43:41.217,0,2010.0,2.0,2.0,5.0,2.0,1.0,1.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Leeway to learn and gain experience with diverse technology. 
Pay was above market. 
Work with fantastic people. 
Free subscription & good ""product"".","People are treated like toilet paper.  It is not a ""family"", this is true, but it is not a ""team"", either. The group I worked in processed hires & fires access rights: I have never seen so many people fired, without warning, while they were ON vacation - leaving our group to receive and deal with calls from confused people (some of them Directors of hubs), who returned ready for work to no access and no information on what was happening.
Lousy communication between groups.
Excessively High turnover - instead of leveraging employee knowledge & experience - people are overworked, used up, & thrown out like trash - the alumni group should read ""NETFLIX PTSD Group"".
80 hr work week *minimum*. 
No work-life balance.
I had 4 managers in 1year of employment & the entire team I was on was replaced during that time and (you guessed it) one of the most awesome employees was fired while he was *ON* vacation: *THAT* was extremely awkward, as he was stellar...it was just a regime change.","As if they care what former employees think: Treat people like human beings and show some basic respect.  Have *meaningful* employee-management meetings and encourage open communication instead of the ""keep doing what you're doing"" until people are blindsided by termination."
5013649,11891,24496248,,,,236,Detroit,527,MI,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2014-09-21 15:47:04.14,0,2011.0,5.0,1.0,2.0,1.0,1.0,5.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Steady income same amount every week biweekly ! Ability to work overtime ,  Experience gained .","No respect no breaks no justice, worked in the call center for almost a year,  doesn't promote from within .",Please treat your employees like people and not numbers
5037786,11891,27048720,FEMALE,,,700,Portland,3163,OR,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2014-09-24 20:35:59.407,1,,4.0,1.0,3.0,1.0,2.0,2.0,NO,Worse,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"guaranteed hours, Free Netflix, Great benefits. 
The people that work here are pretty cool","boring work, your job is based on customers saying that they are satisfied with the Netflix experience which really has little to do with you. And you start at 14.hr and that is where you will stay forever.",We are not cattle.
5073758,11891,14934145,MALE,1976.0,BACHELORS,761,San Jose,2280,CA,1,17832,Senior Research Engineer,research engineer,1.0,hardware engineer,1.0,2014-09-30 14:58:02.167,1,,5.0,4.0,5.0,4.0,5.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Very collaborative environment, great colleagues, great pay, people are adults.","You have to be self-driven and proactive to get trained, and a lot of training is on the job, but this is by design.",
5177056,11891,20565941,MALE,1975.0,BACHELORS,508,Los Angeles,2280,CA,1,39740,Senior Marketing Manager,marketing manager,1.0,marketing manager,1.0,2014-10-15 16:01:30.707,1,,2.0,2.0,5.0,2.0,4.0,1.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Excellent Salary and benefits; catered lunches. Everyone at Netflix is very talented, smart and professional","There's very little understanding of the 'Freedom and Responsibility"" mantra. The culture tends to promote throwing each other under the bus mentality. The marketing department has very little direction. Reminded me of a kids soccer game; everyone huddled up around the ball without any direction on where to go. Would really benefit from some consistent direction and communication.","Consider establishing better forms of communications and direction for entire teams and individual employees. Many people are spending their days confused on direction, goals and job responsibilities (areas of focus and ownership)."
5207091,11891,27685270,,,,0,,0,,1,0,,,,,,2014-10-20 10:47:10.677,1,,3.0,3.0,3.0,4.0,2.0,5.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"progressive work environment, great internal work culture",company used to be rated number one in customer service because it believed a happy employee would produce better work. Company has lost focus on employee appreciation and happiness. Pain in the -- customers,
5256217,11891,11614874,,,,0,,0,,1,0,,,,,,2014-10-27 11:47:10.963,1,,5.0,4.0,5.0,5.0,5.0,5.0,,,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Always innovating and moving forward.,I enjoy working here - no cons for me.,
5324232,11891,28279681,,,,761,San Jose,2280,CA,1,55668,QA Engineer,qa engineer,1.0,quality assurance,1.0,2014-11-05 19:37:56.09,0,2013.0,5.0,3.0,4.0,,4.0,5.0,YES,,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,The QA department when I was there was small and friendly. They give you plenty of flexibility to do the job the way it needs to be done without lots of micromanagement.,"Not a lot of job security or advancement potential. If you can't produce the kind of results they're looking for you won't last long, and even if you do you probably won't move up much unless you really really want to.",
5375777,11891,861989,FEMALE,1984.0,BACHELORS,508,Los Angeles,2280,CA,1,51947,Content Operations Manager,operations manager,0.9110000133514404,,7.167399871832457e-06,2014-11-13 16:14:02.633,1,,5.0,4.0,5.0,5.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Being part of an innovative and transparent company has kept me working here for several years.  Not only do I love what I do, but what keeps me here is the environment.  We live out the culture deck.  Politics do not prohibit me from doing my job or speaking out when I have a recommendation on what could be better.  Collaboration is encouraged, and it's easy to do when you have high-performing peers and understanding managers.",None to reference at this time.,Keep up with the great transparency.
5393784,11891,493,,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2014-11-17 10:24:13.173,1,,4.0,3.0,5.0,4.0,4.0,4.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Excellent salary, smart people, great time flexibility, satisfying projects. The company values of freedom and responsibility are really like treating employees like adults and trusting them to execute the best overall decisions for the company, which is effective when enough context is given. Innovation and experimentation is rewarded well and many opportunities for ongoing education are offered.","Internal politics. Lots of blame game behavior played as subtly (yet transparently if you pay attention) as possible. Some managers spend too much time in the code instead of managing their team. I had the experience of offering many recommendations for improving team performance and not having them implemented because the culture here is to just do what you want and either get rewarded hugely or sacked. Management coaching appears to be improving, but inconsistently applied. I've seen people who need to be let go stay on for a long time with many opportunities to change and people who were very competent let go without much warning that they need to change something. I've also seen projects executed that solved the business problems presented but were dropped because management didn't like it rather than some other specific reasons.","Management is not about process, I think Netflix has that correct. Excellent management is about getting problems out of the way of employees so that they can excel and about managing interpersonal conflicts so that a team can leverage one another's strengths to push the team higher than before. I think this element is missing on some teams at Netflix and that there is too much emphasis on daily high performance (important) and little building of loyalty or camaraderie."
5436741,11891,530188,MALE,1979.0,MASTERS,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2014-11-24 23:27:06.357,1,,5.0,3.0,5.0,5.0,5.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"* Culture deck is very close to accurate.  From my experience, few things have differed from the information available publicly.  I was concerned that there would be a 'culture of fear' before I joined but it has not been so.
* Exceptional senior management.  They keep the company on course, share information freely, are incredibly knowledgable, and open to answering any employee questions.  I have never been more impressed with a senior management team.
* Comp and benefits are outstanding.  I started about a year ago and since then the company has increased my salary by over 50%.  Having had recent, competitive offers, it is truly top-of-market pay.
* Good work-life balance and unlimited time off.","* No formalized training or advancement.  If you want to try out different teams or roles this isn't the place.
* No long-term career objectives.  Nearly every single engineer has the same title so there are no career goals to work towards.  This also means no promotions (unless you're in management).
* All engineering positions are based out of Los Gatos.  If you live elsewhere in the Bay, commuting is a requirement.","Great place to work overall.  My biggest request would be to provide the opportunity to work in other teams for the experience, learning, and novelty.  Additionally, I personally feel that it would be beneficial to have long-term career goals and objectives to work towards."
5512018,11891,183832,,,,761,San Jose,2280,CA,1,54687,Director of Engineering,engineering manager,1.0,engineer,1.0,2014-12-09 23:30:23.42,1,,5.0,5.0,5.0,5.0,5.0,,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Excellent environment for smart and motivated SW devs.  Very little politics.  Technology leader.  Very focused on streaming video on demand.  Value smart devs, not 24-7 heros.  Tremendous opportunity to influence video and entertainment industries.","If you are a task-oriented dev, if you need an architect or manager to give you a list of deliverables, you will not do well at Netflix.  If you are a control-freak you will not do well.",
5516138,11891,521055,MALE,1983.0,BACHELORS,508,Los Angeles,2280,CA,1,0,,,,,,2014-12-10 13:00:09.357,1,,4.0,4.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- The company has amazing work culture. They encourage personal responsibility, so you're allowed to work the way you like to work as long as work is getting done.

- All teams appear to be very clear and transparent with regards to strategy. I knew exactly what I was doing, why I was doing it and what the overall objective was. Lots of clear communication and collaboration. You think this would be a no brainer for all companies, but this is increasingly rare so it's great to see Netflix embrace communication.

- Plenty of parking in the Beverly Hills office. 

- Catered lunch EVERYDAY.","-Lack of new employee onboarding for your particular role. When you're new, everyone is really busy so there is rarely time for you to sit down with someone and learn the processes for your role that are specific to Netflix. A lot of it is learning on the fly and asking questions as they come up.  This is fine if you're a fast learner or have a lot of experience for your role, but for others this can be a very difficult roadblock that can affect campaigns early on and stifle rapport building within teams",You have created an amazing product and an amazing place to work. Keep going!
5528570,11891,28988657,,,,761,San Jose,2280,CA,1,39740,Senior Marketing Manager,marketing manager,1.0,marketing manager,1.0,2014-12-12 09:38:38.64,1,,4.0,4.0,5.0,4.0,3.0,5.0,YES,Same,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Everyone I work with at Netflix is incredibly smart, thoughtful and ready to challenge ideas. It's a great place to foster innovation and the culture of you setting your own hours and vacation time can't be beat.",There are times when changes are put in place by brute force (C-level said so) that is in such a clash with the rest of the culture that it is upsetting and derails the ideation process.,"Promote more from within, and have peers interview new candidates."
5653637,11891,29416038,,,,508,Los Angeles,2280,CA,1,205855,Digital Account Specialist,account specialist,0.9110000133514404,sales representative,0.9110000133514404,2015-01-07 22:09:59.187,1,,2.0,1.0,4.0,1.0,3.0,1.0,NO,Same,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Lunch, healthcare, experience and unlimited vacations.","No growth and the culture IS too good to be true, we live and breed fear.",Management fears there own position that they can't efficiently manage their team.
5684652,11891,1723695,,,,761,San Jose,2280,CA,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2015-01-12 22:22:27.86,0,2011.0,1.0,2.0,3.0,1.0,2.0,2.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Free Netflix (8 DVD plan + streaming), benefits, time off policies.","They treat you like a ""Number"" instead of a person, definitely need a ""thick skin"" for this job, Expect to work odd hours if you don't have seniority for choosing shifts.",
5745637,11891,29744416,,,,0,,0,,1,0,,,,,,2015-01-21 14:28:39.177,0,2014.0,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,well I want to be successful and I crave success more than ever and I feel like there's more opportunities at this job .,Trying to help as much people as you can in an orderly manner.,always think positive.
5802469,11891,28607086,,,,761,San Jose,2280,CA,1,150784,Senior Position,,0.0,,0.0,2015-01-28 19:20:50.043,0,2014.0,1.0,1.0,4.0,1.0,1.0,1.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Great Pay. Benefits and perks. Catered Food.,"No proper training.  No room for error or else you will get fired culture. Politics.  Arrogant Managers. 
I worked at Netflix for almost 5 years and I've always had great feedback during 360 reviews except for 1 person.  That person who was new to the company gave me a bad review last year and that's the reason I lost my job. My manager made that review as a back-up to lay me off and totally lied that I am no longer fit for the job.   Feeling betrayed and unjustly fired.",Be aware.. What goes around comes around!
5982064,11891,30235314,MALE,,,761,San Jose,2280,CA,1,40730,Director,manager,1.0,branch manager,1.0,2015-02-23 19:15:21.86,1,,5.0,5.0,5.0,5.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Freedom and Responsibility from the culture deck is true
Super smart people that love what they do
Awesome brand
Compensation is top of market","Things move quickly; sometimes hard to keep up
High performing culture means there is pressure, but deliver rather than worry and you will be fine",As we grow we need to consider other means of communication.  Memo's are great but we need to find more efficient means of communicating.
6067796,11891,472492,PREFER_NOT_TO_STATE,,,761,San Jose,2280,CA,1,0,,,,,,2015-03-06 23:01:10.967,1,,4.0,3.0,5.0,4.0,2.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Company moves fast and you can be very productive.  Minimal bureaucracy.  Generally good at attempting to disseminate vision from top-down.  Strong technical contributors and great peers.  Most policies and practices are employee-friendly (in that there's little impediments to getting stuff done).  Company does get rid of low-performers regularly.,"As with many rapidly growing organizations, there's some chaos and politically-biased positioning during the changes.  Some managers are focused too tactically on product today, not strengthening the team and products for future.  If you need to work at a place where things don't change much or where you can know you'll be employed for years--this is not the place for you.  Work load can be heavy at times (but the work itself is interesting and fun).","As the company continues to move from a maverick streaming technology startup to a operations-focused content provider, there should be more discussion about how the culture and product is changing and how it needs to shift more.  In the past 5 years, engineer headcount has more than doubled -- how can we continue to adapt our management and development at the same rate of success (or better) with this much larger org?"
6155151,11891,2004004,,,,0,,0,,1,0,,,,,,2015-03-19 21:45:05.157,1,,1.0,1.0,3.0,1.0,1.0,1.0,NO,Same,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,The free account was pretty good.,Managment has no idea what they are doing!,Get a clue
6175831,11891,31100628,,,,236,Detroit,527,MI,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2015-03-23 11:50:21.653,0,2013.0,1.0,2.0,2.0,2.0,1.0,2.0,NO,Same,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Fun environment if you are young,"Hours, people, survey, they tell you they don't car about your outside life",Hire more mature people
6220285,11891,30889220,,,,508,Los Angeles,2280,CA,1,12906,Marketing,marketing,1.0,marketing manager,1.0,2015-03-29 20:58:11.06,0,2014.0,3.0,3.0,5.0,2.0,2.0,3.0,NO,Same,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Freedom & responsibility, creative atmosphere, free lunch and snacks","Freedom & responsibility on a superficial level, lots of politicking and waiting for people to dig their own graves, not much support or nurturing of talent","Put aside your own insecurities and recognize talent, let people shine, it doesn't take light away from you, it enhances your genius."
6228968,11891,31331653,,,,700,Portland,3163,OR,1,60210,Customer Service Representative,customer service representative,1.0,customer service,1.0,2015-03-30 23:51:40.597,0,2011.0,2.0,2.0,2.0,1.0,2.0,1.0,NO,Better,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Provide fairly well-stocked break room and often spring for pizza for everybody.,Management can't seem to get a grip on what method to use to manage operations and employees. Ever-changing operations plans leave employees bewildered and often paranoid.,"Yes, you're making tons of money and your stock is exorbitantly and obscenely high, but it's all at the expense of your employees. Learn how to manage people with a little respect for the individual and stop changing the workplace standard operating procedures so often. It confuses the masses, including those who manage and supervise."
6275722,11891,1132654,,,,761,San Jose,2280,CA,1,46157,Data Engineer,data engineer,1.0,database engineer,1.0,2015-04-06 21:31:40.623,1,,5.0,5.0,5.0,5.0,3.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Working with stunning colleagues
Solving complicated problems",None at all.. none at all.,Keep up the great work with holding us true to our culture!
6316994,11891,31600852,,,,508,Los Angeles,2280,CA,1,0,,,,,,2015-04-11 17:51:30.863,0,2015.0,1.0,2.0,5.0,1.0,2.0,3.0,NO,Worse,No Opinion,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Health Plan, Salary, Lunch served daily, Relaxed dress code, Everyone is friendly, SNACKS","There's a reason the benefits package is so great. You will be afraid and you will stress about your job constantly. If you're lucky, you'll be in the right department, but more likely you won't be given really any training. If you do make it past the six month mark without being let go you will only last to about a year or so before you will need to move on. Most of the people you got hired with will be gone within two months and they were all excellent workers. Not okay - scary.

Definitely take the job so it gets on your resume. It will open doors as other companies are starting to pick up on the fact that Netflix is awesome at recruiting (every excellent candidate on a job hunt knows the name and applies), but this company is BAD at keeping these people. 

I wish you good luck and work YOUR BUM OFF because it won't last.",You manage the company poorly. Autonomy is great as long a there is some sort of check in system and it's not all a political crap storm where the new people aren't actually helped.
